Ticker,CIK Code
AHRT,1632970
CFFEU,1839530
CFFEW,1839530
HPLTW,1863181
PORT-UN,1865200
PORT-WT,1865200
PLMIU,1840317
PLMIW,1840317
NFNT-UN,1862327
NFNT-WT,1862327
NSTB-UN,1834518
NSTB-WT,1834518
NWTNW,1932737
SUNLW,1821850
JETBF,1846084
GLU-PA,1282957
CODI-PC,1345126
CLOER,1849058
CLOEU,1849058
LVOXU,1723648
LVOXW,1723648
AGQPF,1174169
AQNA,1174169
AQNB,1174169
AQNU,1174169
CCLDO,1582982
CCLDP,1582982
HUDAR,1853047
HUDAU,1853047
FRLAU,1849294
FRLAW,1849294
ALCYW,1901336
ALCYU,1901336
KNSW-WT,1885444
ROSEU,1870129
ROSEW,1870129
NNAGW,1950429
NNAGU,1950429
NNAGR,1950429
KNSW-UN,1885444
TRIS-UN,1852736
TRIS-WT,1852736
ECCC,1604174
ECC-PD,1604174
ECCV,1604174
ECCW,1604174
EICA,1754836
EICB,1754836
BZFDW,1828972
MBAC-UN,1839175
MBAC-WT,1839175
PCCTU,1844149
PCCTW,1844149
SPECW,1844149
NOTE-WT,1823466
AGAEW,1708341
CREXW,1356093
JTAIW,1861622
JTAIZ,1861622
WAFDP,936528
UCBIO,857855
APPDW,744452
AGILW,1790625
VAL-WT,314808
ASPAU,1854583
ASPAW,1854583
BREZR,1817640
BREZW,1817640
OASPW,1486159
CRGOW,1927719
CHSCL,823277
CHSCM,823277
CHSCN,823277
CHSCO,823277
BRACR,1865120
BRACU,1865120
ENCPU,1879373
ENCPW,1879373
KLDIW,1752474
HNRA-WT,1842556
ET-PC,1276187
ET-PD,1276187
ET-PE,1276187
NVNIW,1965143
PIIIW,1832511
EBFI,1919182
DHACU,1864531
DHACW,1864531
MBINO,1629019
FNMAP,310522
MBINM,1629019
MBINN,1629019
FGBIP,1408534
BLUA-UN,1831006
BLUA-WT,1831006
HWELU,1845013
HWELW,1845013
GL-PD,320335
AFARU,1901886
AFARW,1901886
SBXC-UN,1859686
SVIIR,1843477
SBXC-WT,1859686
SVIIU,1843477
SVIIW,1843477
XPDBU,1855474
XPDBW,1855474
NWDVW,1579684
USB-PS,36104
BPOPM,763901
TGH-PA,1413159
OPA-UN,1843121
OPA-WT,1843121
TGH-PB,1413159
BWNB,1630805
BW-PA,1630805
BWSN,1630805
USB-PQ,36104
USB-PR,36104
HSCT,1721056
GMVWF,1760764
DTB,936340
DTG,936340
RGPX,1357878
KUSA,1467845
BCTXW,1610820
IFXAF,1332174
ISMCF,1332174
EBGEF,895728
EBRGF,895728
EBRZF,895728
IMPPP,1876581
RDW-WT,1819810
HUBCZ,1905660
HUBCW,1905660
DNRWW,945764
ATIPW,1815849
WEWOW,1813756
SEAL-PB,1308106
SEAL-PA,1308106
ATGPF,1695519
ATGAF,1695519
FATBP,1705012
FATBW,1705012
ENBFF,895728
ENBGF,895728
ENBRF,895728
ENNPF,895728
EBBGF,895728
ENBNF,895728
ENBHF,895728
ENBOF,895728
DSHKN,1175483
DSHKO,1175483
DSHKP,1175483
LTRYW,1673481
NPABW,1837929
NPABU,1837929
PUCKU,1836100
PUCKW,1836100
BBCPW,1703956
HMELF,1853630
TDW-WT,98222
TDDWW,98222
TDGMW,98222
INDIW,1841925
CEADW,1482541
BCEFF,718940
BCEPF,718940
BCEXF,718940
BCPPF,718940
SXTPW,1946563
BENFW,1775734
CNO-PA,1224608
CTDD,68622
BIAFW,1712762
NIOBW,1512228
FLME-UN,1831481
FLME-WT,1831481
CVE-WT,1475260
CNVEF,1475260
NXPT,1588272
LCAHU,1844642
LCAHW,1844642
ZEVYW,1802749
LLYVB,1560385
LLYVK,1560385
LLYVA,1560385
VLD-WT,1825079
SHPWW,1784851
DCFCW,1862490
BLIDF,1446457
IVCPU,1845123
IVCPW,1845123
ASTSW,1780312
OKMN,1848334
OGSRW,75208
IONQ-WT,1824920
BLDEW,1779128
AILIO,18654
AILIP,18654
OSWWF,1758488
ACAXR,1897245
ACAXU,1897245
ACAXW,1897245
TRLED,1648636
NUBIU,1881551
NUBIW,1881551
AZRS,1828739
AGM-PE,845877
AGM-PF,845877
AGM-PG,845877
TFINP,1539638
SLND-WT,1883814
BRLIR,1787518
BRLIU,1787518
BRLIW,1787518
DUETU,1890671
DUETW,1890671
MSSAR,1882464
MSSAU,1882464
QETAU,1978528
MSSAW,1882464
PRLHU,1856161
PRLHW,1856161
BHACU,1851612
BHACW,1851612
FRBNU,1874495
FRBNW,1874495
LIFWW,1802450
LIFWZ,1802450
FOXOW,1812360
HMLPF,1603016
SLGCW,1837412
SPE-PC,897802
CRLKP,1059262
SSRGF,921638
FATPU,1865045
FATPW,1865045
SWKHL,1089907
CRZWQ,1839341
CMAXW,1813914
ATCOL,1794846
ATCO-PD,1794846
ATCO-PH,1794846
ATCO-PI,1794846
ATLCL,1464343
ATLCP,1464343
NPWR-WT,1845437
PL-WT,1836833
OWLTW,1816708
ADSEW,1879248
EUDAW,1847846
JXN-PA,1822993
ALTMW,1692787
NXDT-PA,1356115
WNNR-UN,1843714
CPPTL,1837671
WNNR-WT,1843714
HPKEW,1792849
KPLTW,1785424
CTOS-WT,1709682
AZTGY,1921332
AGQ,1415311
BOIL,1415311
EUO,1415311
GLL,1415311
VIXM,1415311
VIXY,1415311
YCL,1415311
YCS,1415311
ZSL,1415311
SVXY,1415311
UCO,1415311
UGL,1415311
ULE,1415311
UVXY,1415311
KOLD,1415311
SCO,1415311
C-PK,831001
C-PN,831001
ABLVW,1957489
HTLFP,920112
FFIEW,1805521
VNO-PN,899689
VNO-PO,899689
SYF-PA,1601712
CITEU,1848437
CITEW,1848437
IGTAR,1866838
IGTAU,1866838
IGTAW,1866838
OFSSH,1487918
GTACU,1848821
GTACW,1848821
EVEX-WT,1823652
FICVU,1855693
FICVW,1855693
AEAEU,1852016
AEAEW,1852016
PGSS-WT,1861541
FLFVR,1912582
FLFVU,1912582
FLFVW,1912582
DMSIW,1725134
UPH-WT,1770141
AONCW,1839998
HTOOW,1819794
TRTN-PB,1660734
TRTN-PC,1660734
TRTN-PD,1660734
TRTN-PE,1660734
MNTSW,1781162
ARTEU,1839990
ARTEW,1839990
AESC,874761
BRFFF,1122491
FEXDR,1852407
FEXDU,1852407
FEXDW,1852407
TELZ,61398
MNESP,66570
HCIIP,1400810
FRMEP,712534
VFSWW,1913510
LFMDP,948320
WFC-PD,72971
WFCNP,72971
WFC-PA,72971
TRPPF,1232384
TRPEF,1232384
TRPRF,1232384
DDT,28917
RBOT-WT,1812173
EFC-PA,1411342
EFC-PB,1411342
EFC-PC,1411342
LNZAW,1843724
SYBE,1818674
XELAP,1620179
BCSAU,1873441
BCSAW,1873441
BOAC-UN,1818089
BOAC-WT,1818089
SF-PC,720672
SF-PD,720672
LIBYU,1880151
SFB,720672
LIBYW,1880151
GLSTR,1922331
GLSTU,1922331
GLSTW,1922331
WOLTF,861967
EVE-UN,1861121
EVE-WT,1861121
ESHAR,1918661
BOH-PA,46195
CFG-PE,759944
MKFG-WT,1816613
LLOBF,1160106
POWWP,1015383
OTRKP,1136174
MRDB-WT,1929589
OUST-WT,1816581
OUST-WTA,1816581
OCSAW,1953530
RCFA-UN,1870143
RCFA-WT,1870143
ISRLU,1915328
ISRLW,1915328
ZIVOW,1101026
SFRWW,1821075
PTNRF,1096691
WFC-PZ,72971
TDBCP,947263
ASB-PF,7789
ASBA,7789
ATAKR,1883788
ATAKU,1883788
ATAKW,1883788
TDBKF,947263
TNTTF,947263
RYLBF,1000275
RYBPF,1000275
AHL-PE,1267395
GDLG,1848672
AMJT,1593773
IMTXW,1809196
GGROW,1886190
TMPOW,1813658
LFT-PA,1547546
KREF-PA,1631596
CHAAW,1838293
GATEU,1838513
GATEW,1838513
PGSS-UN,1861541
BOCNU,1856961
BOCNW,1856961
WSBCP,203596
EFSCP,1025835
BETRW,1835856
MHGUP,808219
AUROW,1828108
TBLTW,1668370
VSSYW,1701963
DUKB,1326160
CUENW,1424657
CSLMR,1875493
CSLMU,1875493
CSLMW,1875493
NRACU,1831964
NRACW,1831964
ASCAR,1868775
ASCAU,1868775
ASCAW,1868775
MTEKW,1872964
LAAOF,1791706
QRTEP,1355096
LSEB,1888740
COCHW,1840877
CMSC,811156
CMSD,811156
CMS-PC,811156
NUWEW,1506492
RTOND,1580262
KEY-PL,91576
KKRS,1404912
GSGG,1668523
DKDCU,1849380
DKDCW,1849380
SST-WT,1805833
DPSIP,1505611
WNRS,1587603
OFSWF,1875931
BAMKF,1001085
BRFPF,1001085
BXDIF,1001085
BKAMF,1001085
BKFAF,1001085
FTAIM,1590364
FTAIN,1590364
FTAIO,1590364
FTAIP,1590364
LANDO,1495240
BCDAW,925741
STIXW,1896049
ESACU,1865506
ESACW,1865506
RONN,58411
SJOYW,1753673
CLVT-PA,1764046
PROCW,1863362
BFRIW,1858685
SABSW,1833214
BNH,1001085
BNJ,1001085
BROXF,1001085
AMRLF,1699880
JFBRW,1885408
CPTK-UN,1827899
CPTKW,1827899
CEFD,1114446
CCVI-UN,1828250
CCVI-WT,1828250
CFR-PB,39263
CGABL,1527166
CINGW,1862150
CIFRW,1819989
CNGLU,1867443
CNGLW,1867443
CLDT-PA,1476045
CLRCR,1903392
CLRCU,1903392
CLRCW,1903392
COF-PI,927628
COF-PJ,927628
COF-PK,927628
COF-PL,927628
COF-PN,927628
CONXU,1823000
CONXW,1823000
COOLU,1829953
COOLW,1829953
BRD-UN,1847351
BRD-WT,1847351
BROGW,1774983
BWAQR,1878074
BWAQU,1878074
BWAQW,1878074
CADE-PA,1299939
CANO-WT,1800682
BPYPM,1545772
BPYPN,1545772
BPYPO,1545772
BFAC-UN,1880441
BFAC-WT,1880441
BEEMW,1398805
BDCX,1114446
BDCZ,1114446
BITE-UN,1831270
BITE-WT,1831270
ATH-PB,1527469
ATH-PC,1527469
ATH-PD,1527469
ATH-PE,1527469
ASTLW,1860805
ARR-PC,1428205
AP-WT,6176
APACU,1844981
APACW,1844981
ARBKL,1841675
ARBEW,1861841
AREBW,1648087
ARECW,1590715
AULT-PD,896493
ATMCR,1889106
ATMCU,1889106
ATMCW,1889106
BARK-WT,1819574
BANFP,760498
AMBI-WT,1937441
AMAOU,1843656
AMAOW,1843656
AMNA,1114446
AMND,1114446
ALORU,1883962
ALORW,1883962
AMPGW,1518461
AMUB,1114446
AMTR,1114446
AOGOU,1881741
AOGOW,1881741
APGB-UN,1838337
APGB-WT,1838337
AFGD,1042046
AFGE,1042046
AFRIW,1903870
AGBAW,1769624
AIBBR,1882963
AIBBU,1882963
AIMAU,1903464
AIMAW,1903464
AIMBU,1903464
AIZN,1267238
ACP-PA,1503290
ADOCR,1824884
ADOCW,1824884
AERGP,879911
AEVA-WT,1789029
AFGB,1042046
ADTHW,1838672
AENTW,1823584
AEL-PA,1039828
AEL-PB,1039828
EVTL-WT,1867102
EVLVW,1805385
FBGX,1114446
FCELB,886128
FCNCO,798941
FCNCP,798941
FAXRF,915191
FEDL,1114446
FFHPF,915191
FIISO,862831
EMCGR,1869601
EMCGU,1869601
EMCGW,1869601
EMLDU,1889123
EMLDW,1889123
ENERR,1855555
ENERU,1855555
ENERW,1855555
EQRXW,1843762
EP-PC,1506307
ETWO-WT,1800347
ESUS,1114446
DJCB,1114446
DMYY-UN,1915380
DMYY-WT,1915380
DNA-WT,1830214
DRCTW,1880613
DODRW,949039
DSLVF,1053092
DSAQ-UN,1871745
DSAQW,1871745
DX-PC,826675
EDBLW,1809750
EFTRW,1828522
CYTHW,922247
DBGIW,1668010
DGLDF,1053092
DHCAU,1838163
DHCAW,1838163
DECAU,1913577
DECAW,1913577
CURIW,1776909
CTRVP,1583771
CSTA-UN,1834032
CSTA-WT,1834032
HBANL,49196
HBANM,49196
HBANP,49196
HCVIU,1842937
HCVIW,1842937
HDLB,1114446
HOFVW,1708176
HHGCR,1822886
HHGCU,1822886
HHGCW,1822886
HGTY-WT,1840776
GRBK-PA,1373670
GRABW,1855612
GROMW,1662574
GSMGW,1738758
GOVXW,832489
GLP-PB,1323468
GLSHW,1805087
GMBLP,1451448
GMBLW,1451448
GMBLZ,1451448
GMFIU,1866547
GMFIW,1866547
GHBWF,1848731
GHIXU,1894630
GHIXW,1894630
GGT-PG,921671
GLDI,1053092
GLLIR,1888734
GLLIU,1888734
GLLIW,1888734
GB-WT,1799983
GBBKR,1894951
GBBKW,1894951
GDV-PK,1260729
GETR-WT,1839608
GFAIW,1804469
FOA-WT,1828937
FREEW,1753706
FORFF,1666175
FOSLL,883569
FMCKK,1026214
FREJP,1026214
FRFZF,915191
FRXB-UN,1840161
FRXB-WT,1840161
FTRSF,1666175
FXFHF,915191
FULTP,700564
BYN-UN,1852633
BYN-WT,1852633
CLBTW,1854587
INVZW,1835654
AUUDW,1554818
THCPU,1843993
THCPW,1843993
BC-PA,14930
BC-PB,14930
BC-PC,14930
CRNZD,909531
CEQP-P,1136352
NTRSO,73124
BWBBP,1341317
IOACU,1854275
IOACW,1854275
LKRY,1867956
TBC,732717
T-PA,732717
GNVR,1792941
NREF-PA,1786248
T-PC,732717
XFLT-PA,1703079
SSUNF,1869858
SSUTF,1869858
WFTUF,1603923
TSMWF,1046179
MEDE,1918694
SENEL,88948
SENEM,88948
PERF-WT,1899830
RDZNW,1868640
NE-WT,1895262
NE-WTA,1895262
NBLWF,1895262
MSCF,1535778
DISAU,1838831
DISAW,1838831
ALLG-WT,1874474
MDAIW,1833498
PGYWW,1883085
COBA,1727255
ECXWW,1861974
USGOW,1947244
CHKEL,895126
CHKEW,895126
CHKEZ,895126
UNSS,1434389
CIVII,1509589
CIVIW,1509589
VWEWW,1834045
NETC-UN,1854458
NETC-WT,1854458
HFRO-PA,1710680
SLNAW,1909417
ITOR,1852536
BRQL,1854526
ZNOGW,1131312
SMTKD,1817760
GDSTR,1858007
GDSTU,1858007
GDSTW,1858007
PWUPU,1847345
PWUPW,1847345
ARKOW,1823794
URCWF,1711570
POLSW,1810140
CSWCZ,17313
NBRWF,1163739
NIMC,1111711
OXY-WT,797468
BKDT,1332349
SNAXW,1691936
SMAPU,1863990
SMAPW,1863990
PHGEW,1739174
PHGE-UN,1739174
SLDPW,1844862
KORE-WT,1855457
NXPLW,1058307
NCNCW,1964021
GRDV,1761534
GTECW,1735041
VNLTF,1468091
F-PB,37996
F-PC,37996
F-PD,37996
IHETW,1400891
MNSBP,1693577
AMJ,19617
JPM-PJ,19617
JPM-PK,19617
JPM-PL,19617
JPM-PM,19617
PNFPP,1115055
VGASW,1841425
GCMGW,1819796
AEFC,769218
GOODN,1234006
ADRT-UN,1864032
ADRTW,1864032
BMAC-UN,1848020
BMAC-WT,1848020
INN-PF,1497645
PMIN,1883835
GDEVW,1848739
PFH,1137774
PRH,1137774
PRS,1137774
DATSW,1648960
XOSWW,1819493
TAGS,1471824
WEAT,1471824
SOYB,1471824
CANE,1471824
CORN,1471824
DEFI,1471824
LUCYW,1808377
EFHTR,1922858
EFHTW,1922858
CNFRZ,1502292
SFEF,86759
KMPB,860748
NETDW,1975218
NETDU,1975218
PHYT-UN,1848756
PHYT-WT,1848756
CLINR,1883984
CLINU,1883984
CLINW,1883984
BFIIW,1723580
ACABU,1893219
ACABW,1893219
RF-PE,1281761
PAAPU,1070423
AAC-UN,1829432
AAC-WT,1829432
SQLLW,1605888
RWAYL,1653384
RWAYZ,1653384
HTZWW,1657853
CLVRW,1819615
TRTL-UN,1847112
ACACU,1914023
ACACW,1914023
TRTL-WT,1847112
NPPXF,769594
PBNAF,1546066
PPLOF,1546066
PMBPF,1546066
PMMBF,1546066
PPLAF,1546066
LCAAU,1841024
LCAAW,1841024
SSRT,1822372
FCRX,1633336
MVLAW,1839132
ANGHW,1871983
BDRY,1610940
BWET,1610940
FGFPP,1591890
JGGCR,1857518
JGGCU,1857518
JGGCW,1857518
APXIU,1868573
APXIW,1868573
EVGRU,1900402
EVGRW,1900402
CNDB-UN,1851961
CNDB-WT,1851961
APTMU,1845550
APTMW,1845550
NTRBW,1676047
GLEI,1871890
CRTDW,1357671
BKSY-WT,1753539
TDS-PU,1051512
TDS-PV,1051512
TCOA-UN,1846750
TCOA-WT,1846750
TFC-PI,92230
TFC-PO,92230
TFC-PR,92230
TETEU,1900679
TETEW,1900679
STNDF,1087711
STRRP,707388
SVIX,1793497
SVREW,1894693
SYTAW,1649009
SWVLW,1875609
SOUNW,1840856
SPKX,1817218
SPKY,1817218
SREA,1032208
SSSSL,1509470
SSTC,1885336
SLVO,1053092
SMHB,1114446
SMR-WT,1822966
RSVRW,1824403
RVSNW,1743905
RWT-PA,930236
RNR-PG,913144
RMGCU,1838108
RMGCW,1838108
RRAC-UN,1860879
RRAC-WT,1860879
SATX-WTA,1915403
SCHW-PJ,316709
SCRMU,1893325
SCRMW,1893325
SBBA,1483934
SCDL,1114446
SGIIU,1869824
SGIIW,1869824
SES-WT,1819142
SEPAU,1849902
SEPAW,1849902
SKYH-WT,1823587
PKBOW,1834645
PMGMU,1821606
PMGMW,1821606
PETVW,1512922
PETWW,1842356
PFFL,1114446
PFXNZ,1490349
PFTAU,1853580
PFTAW,1853580
OAKUU,1945422
NYCB-PU,910073
OCAXU,1820175
OCAXW,1820175
OLITU,1866816
OLITW,1866816
ONBPO,707179
ONBPP,707179
OXSQZ,1259429
OXSQG,1259429
PAVMZ,1624326
OXUSU,1852973
OXUSW,1852973
PACWP,1102112
OPAD-WT,1825024
REVBW,1810560
RIV-PA,1501072
RILYG,1464790
RILYK,1464790
RILYL,1464790
RILYM,1464790
RILYN,1464790
RILYO,1464790
RILYP,1464790
RILYT,1464790
RILYZ,1464790
RELIW,1812727
REKRW,1697851
RBCP,1324948
RCACW,1874218
RACYU,1860484
RACYW,1860484
QSIAW,1816431
QULL,1114446
QFTAW,1830795
PW-PA,1532619
PRPC-UN,1821329
PRPC-WT,1821329
PRENW,1876431
PRE-PJ,911421
PTIXW,1022899
PSFE-WT,1833835
PSEC-PA,1287032
MITAU,1847440
MITAW,1847440
MLPB,1114446
MLPO,1053092
MLPR,1114446
MOBQW,1084267
MNTN-UN,1863719
MNTN-WT,1863719
MTUL,1114446
MSEXP,66004
MCAAU,1856995
MCAAW,1856995
MBTCR,1837344
MBTCU,1837344
LVROW,1945711
LSEAW,1721386
LTAFX,1496254
LTCFX,1496254
MAPSW,1779474
LVWR-WT,1898795
NCACW,1849475
MVRL,1114446
NEWTL,1587987
NEWTZ,1587987
NNAVW,1865631
NSARO,13372
NSARP,13372
NRSNW,1875091
NOVVR,1858028
NOVVU,1858028
NOVVW,1858028
NXLIW,1527352
NXGLW,1468929
KRNLU,1832950
KRNLW,1832950
JWSM-UN,1831359
JWSM-WT,1831359
KERNW,1755953
KBNTW,1729750
KACLR,1865468
KACLU,1865468
KACLW,1865468
LCW-UN,1847577
LCW-WT,1847577
LEV-WT,1834974
LEV-WTA,1834974
LBRDP,1611983
KWACU,1823086
KWACW,1823086
LLAP-WT,1835512
LMDXW,1685428
LNC-PD,59558
LGHLW,1806524
LIDRW,1818644
LIVBU,1875257
LIVBW,1875257
IMAQR,1846235
IMAQU,1846235
IMAQW,1846235
INBKZ,1562463
IINNW,1837493
HWCPZ,750577
HWM-P,4281
HYZNW,1716583
IFED,1114446
ICUCW,1831868
IWDL,1114446
IWFL,1114446
IWML,1114446
ITAQU,1841586
ITAQW,1841586
IVCBU,1857410
IVCBW,1857410
JAQCU,1817868
JAQCW,1817868
IRS-WT,933267
IRAAU,1831874
IRAAW,1831874
INTEU,1850262
INTEW,1850262
INPAP,51434
USOI,1053092
USLVF,1053092
USML,1114446
UVIX,1793497
VANIW,1266806
UWMC-WT,1783398
UCIB,1114446
UEPCO,100826
UGAZF,1053092
UGIC,884614
UGLDF,1053092
UHGWW,1830188
THWWW,1712189
TLGYU,1879814
TLGYW,1879814
TRTX-PC,1630472
TRKAW,1021096
TVIXF,1053092
TTNPW,910267
WKSPW,1096275
WINTW,946486
WHLRL,1527541
WTMAR,1866226
WTMAU,1866226
XBIOW,1534525
WTFCP,1015328
WUCT,1114446
XOMAO,791908
XOMAP,791908
ZIVZF,1053092
VLN-WT,1863006
VIIXF,1053092
VMCAU,1892747
VMCAW,1892747
VRMEW,1104038
WCC-PA,929008
WAVSU,1868419
WAVSW,1868419
WBS-PG,801337
WBX-WT,1866501
VST-WTA,1692819
WAL-PA,1212545
ZURAW,1855644
MTRC,1918884
BRDSW,1861449
AENPP,1550913
FATHW,1836176
NXNVW,1865631
ODVWW,1431852
BOWNR,1973056
MRT-WT,1852767
RDGH,1469115
CCGWW,1965473
GROVW,1841761
BSTT,1662972
OAKUR,1945422
HCBR,1796949
ZLSWW,1853397
PSPX,1765651
ANKM,1781629
ATLFF,748954
GFSAY,1389207
GGAWF,1865697
APOS,1858681
NWOEF,1372920
WHFCL,1552198
ZLSWU,1853397
NTTDF,1446705
MDNC,1931055
CRKRD,1162896
BSQKZ,1512673
CUYTF,1437153
LZM-WT,1958217
JAKP,1009829
TLSIW,1826667
CRWWF,1851230
FIISP,862831
SGMDD,919175
SNTUF,1087711
WLSS,1887912
CREUF,1851230
NECAD,1373853
RGRXD,707511
NKGNW,1845459
GGAUF,1865697
WOWID,920990
BOMOD,1381871
GERNW,886744
TBMCR,1934945
RLEA,1893657
MIMWW,1823882
ESLAW,1844417
TNONW,1560293
MKZR,1550913
ABLLW,1814287
BTCTW,1796514
HGTPW,1840776
PLSAY,1884082
NGKSF,1442655
BOWNU,1973056
CSLRW,1838987
RTEZ,1733861
RPDL,1910975
OAKUW,1945422
STSR,1698538
